"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000171819",114.069198214723,-1.53114409712825,0.196729083425601,5.46475718250285e-16,7.62637224580398e-14,"ANGPTL7","protein_coding"
"ENSG00000109956",76.0608313013847,1.91487169974755,0.246274480569399,5.84068689355014e-16,8.11004322827022e-14,"B3GAT1","protein_coding"
"ENSG00000091436",7659.87012830106,-0.337353889009309,0.0420227504588577,6.20008183065474e-16,8.56603305723258e-14,"MAP3K20","protein_coding"
"ENSG00000180104",3257.26014692436,-0.525871054883144,0.0660138071776254,6.65186144638146e-16,9.10272764752246e-14,"EXOC3","protein_coding"
"ENSG00000198355",14736.2397638313,0.685829065921254,0.0866199333730269,6.6544259727835e-16,9.10272764752246e-14,"PIM3","protein_coding"
"ENSG00000177283",528.315768348215,2.36445272297987,0.306056768468961,6.73572649736471e-16,9.1685514569055e-14,"FZD8","protein_coding"
"ENSG00000102763",1508.16263025654,-0.524141767546254,0.0661870835329236,8.0428569500299e-16,1.08941285903542e-13,"VWA8","protein_coding"
"ENSG00000125257",5798.32178630696,-0.689594231085115,0.0874543000419064,8.28067080598981e-16,1.11473315162783e-13,"ABCC4","protein_coding"
"ENSG00000125266",139.351508130165,1.6838317838759,0.217728862666495,8.31047442223993e-16,1.11473315162783e-13,"EFNB2","protein_coding"
"ENSG00000182168",23.1209359800089,-1.64791360632331,0.214211576133145,1.24877147738819e-15,1.66695910450195e-13,"UNC5C","protein_coding"
"ENSG00000183780",13.8824946941186,5.62322736630891,0.731189419210163,1.41618284474437e-15,1.88134444067195e-13,"SLC35F3","protein_coding"
"ENSG00000119231",5250.83540165402,0.466471757112352,0.0591449607215992,1.50298787040897e-15,1.98710817393017e-13,"SENP5","protein_coding"
"ENSG00000183251",12.2506347434035,4.55330328434933,0.590199298025291,1.52592220746725e-15,2.00782297317786e-13,"OR51B4","protein_coding"
"ENSG00000140511",3040.09808413015,-1.45023417569596,0.189421004965521,1.65734250122759e-15,2.17041175326638e-13,"HAPLN3","protein_coding"
"ENSG00000239462",19.5665045889076,2.3797695710497,0.311659691913683,1.69047855547903e-15,2.203363370047e-13,"AC091212.1","lncRNA"
"ENSG00000183067",8.97347557610069,2.60181234338056,0.339968207998183,1.70334051850385e-15,2.20970446982621e-13,"IGSF5","protein_coding"
"ENSG00000099899",9768.06370160601,0.563591950568495,0.0719757624002387,1.71574643733561e-15,2.21539745590923e-13,"TRMT2A","protein_coding"
"ENSG00000132481",2079.06980424697,-1.26036169268324,0.163552778553624,1.80161480234962e-15,2.30833291861962e-13,"TRIM47","protein_coding"
"ENSG00000248740",24.1841789433999,1.94843760303288,0.255723058474322,1.80442932260364e-15,2.30833291861962e-13,"LINC02428","lncRNA"
"ENSG00000286248",15.8096069237181,-2.39194540224852,0.31501476435484,1.88069414460809e-15,2.39480832275625e-13,"AC069209.2","lncRNA"
"ENSG00000157551",36.1561314702213,7.8782322845946,1.11777267361751,2.22409935449121e-15,2.8190969432707e-13,"KCNJ15","protein_coding"
"ENSG00000138823",20.4818551664606,1.81973381960397,0.239652184761947,2.67774747441788e-15,3.36755625527187e-13,"MTTP","protein_coding"
"ENSG00000138686",2006.00047497656,0.579764129097355,0.074543251928446,2.68117536247761e-15,3.36755625527187e-13,"BBS7","protein_coding"
"ENSG00000067606",4064.96012637484,-0.391242469500816,0.0499421540523503,2.75044624923929e-15,3.438928993619e-13,"PRKCZ","protein_coding"
"ENSG00000151882",1294.1615845361,-0.687372669151556,0.0888782055833231,2.76330765000681e-15,3.4394467110355e-13,"CCL28","protein_coding"
"ENSG00000177303",251.075343336162,-1.3855529196486,0.18279934225422,3.18884908020404e-15,3.95131290512099e-13,"CASKIN2","protein_coding"
"ENSG00000157502",675.410006959896,8.44297038555166,1.13458682273075,3.42748148948157e-15,4.22804323738191e-13,"PWWP3B","protein_coding"
"ENSG00000131944",1122.23288290861,-0.46468719883469,0.0598307150577777,3.69258218064145e-15,4.53481914735487e-13,"FAAP24","protein_coding"
"ENSG00000168843",46.5698616106928,2.02880750615774,0.270068428294706,3.7331039510073e-15,4.56429771567406e-13,"FSTL5","protein_coding"
"ENSG00000165113",141.884164063247,1.7309474535755,0.229799413411439,3.76378897959058e-15,4.58154260282144e-13,"GKAP1","protein_coding"
"ENSG00000250708",32.5947624951404,2.54861029488135,0.341297641622537,5.13604102010411e-15,6.22452129243494e-13,"LINC02269","lncRNA"
"ENSG00000224810",32.53576620631,1.32932207057945,0.17641728314014,5.18349061853469e-15,6.25459444416377e-13,"AL355482.1","lncRNA"
"ENSG00000196549",32167.1007041651,0.64985144201263,0.0843810977255532,5.29546966029474e-15,6.36193120231584e-13,"MME","protein_coding"
"ENSG00000077157",779.53231480874,-1.36623592415918,0.181876567460534,5.59152983450376e-15,6.68853473536831e-13,"PPP1R12B","protein_coding"
"ENSG00000115252",111.164408575618,5.38810531244905,0.72811120058936,5.78593851800952e-15,6.89125229007065e-13,"PDE1A","protein_coding"
"ENSG00000185262",7183.81836336539,0.776304772808229,0.10255089994769,5.88025380949985e-15,6.97352674953218e-13,"UBALD2","protein_coding"
"ENSG00000163376",1627.93758330803,1.14452115502313,0.152632718334023,6.92249294363026e-15,8.17445833411929e-13,"KBTBD8","protein_coding"
"ENSG00000128294",3419.46030794899,0.414015539316056,0.0539950743129173,7.1592733608479e-15,8.41808687263613e-13,"TPST2","protein_coding"
"ENSG00000157470",1744.2376187287,-0.638806976350814,0.0838920955997147,7.87942172509857e-15,9.22560089440355e-13,"FAM81A","protein_coding"
"ENSG00000223770",26.0446689072085,3.39577866405374,0.45896423071406,8.21901785665062e-15,9.58261187404936e-13,"CACNA2D1-AS1","lncRNA"
"ENSG00000189212",50.12944446421,6.20088710951696,0.841152424246517,9.58962761881486e-15,1.11336382505501e-12,"DPY19L2P1","transcribed_unprocessed_pseudogene"
"ENSG00000273540",298.506772339516,3.4349916428051,0.46682073509016,9.68281186137316e-15,1.11947890106052e-12,"AGBL1","protein_coding"
"ENSG00000103227",443.203987291715,-1.27621406178511,0.171895614553268,1.13875245620398e-14,1.31108366124285e-12,"LMF1","protein_coding"
"ENSG00000272455",496.09564629583,1.20941243269271,0.163092802388868,1.34783423829832e-14,1.54536745529706e-12,"MRPL20-DT","lncRNA"
"ENSG00000076356",747.186495501291,-2.12400204704942,0.289984435188824,1.48830456851372e-14,1.69937321641203e-12,"PLXNA2","protein_coding"
"ENSG00000153250",4001.90016934339,-0.393141928079122,0.0516465946122992,1.58317972267411e-14,1.80026428382432e-12,"RBMS1","protein_coding"
"ENSG00000128052",191.157543784634,-5.17092599945574,0.70986614508908,1.61537104692466e-14,1.82934150691074e-12,"KDR","protein_coding"
"ENSG00000184351",107.224082027042,1.94658742655901,0.265907516742411,1.76039614281177e-14,1.98543943747653e-12,"KRTAP19-1","protein_coding"
"ENSG00000111707",4049.79865932462,-0.329232745485876,0.0432335084311541,1.81201911851587e-14,2.03535415783864e-12,"SUDS3","protein_coding"
"ENSG00000272157",9.49933954839269,5.47209137937875,0.77354487868728,1.8527464809758e-14,2.07267573936531e-12,"AC107373.2","lncRNA"
"ENSG00000136026",2775.20594860457,-1.11957665036127,0.151629872096555,1.97078899453443e-14,2.19584038294256e-12,"CKAP4","protein_coding"
"ENSG00000163686",4319.35524556087,0.730297685970915,0.0985127495697601,2.05876466722417e-14,2.28465001143527e-12,"ABHD6","protein_coding"
"ENSG00000242265",45842.04590105,-0.887235454955026,0.120638130646458,2.0767990368024e-14,2.29544443939696e-12,"PEG10","protein_coding"
"ENSG00000165105",16769.1038005042,0.460235574842206,0.0604488886394364,2.19280953663519e-14,2.41401247475313e-12,"RASEF","protein_coding"
"ENSG00000244026",12000.8559114596,0.648095917408441,0.0870997111570122,2.20396895881299e-14,2.41666945515558e-12,"FAM86DP","transcribed_unprocessed_pseudogene"
"ENSG00000234156",39.7168376447657,2.64062607163041,0.36359282084883,2.33974616266712e-14,2.55540972200861e-12,"AL359636.2","lncRNA"
"ENSG00000134602",2731.1922562351,1.28661748028709,0.175527324567776,2.59631974598974e-14,2.82446878823577e-12,"STK26","protein_coding"
"ENSG00000182752",25.2207744778894,4.55213111489248,0.626647510992682,2.62529192646113e-14,2.8447869220382e-12,"PAPPA","protein_coding"
"ENSG00000164398",17.9865937241559,-2.24226596091315,0.309794269402889,2.66103524006742e-14,2.87225491224777e-12,"ACSL6","protein_coding"
"ENSG00000100263",3722.91032513001,0.521770218487258,0.0696214668619342,2.71145612233996e-14,2.91529010009719e-12,"RHBDD3","protein_coding"
"ENSG00000171840",22.7406674348366,-1.68635956339731,0.231436474457864,2.86739480965456e-14,3.06350570230585e-12,"NINJ2","protein_coding"
"ENSG00000287007",35.9252090277529,2.41246943712256,0.332818041346956,2.87148225570793e-14,3.06350570230585e-12,"AC087683.3","lncRNA"
"ENSG00000233005",33.1900143925559,5.42367655792159,0.754965031401079,3.43559197632509e-14,3.65124144191596e-12,"AC018742.1","lncRNA"
"ENSG00000149212",3612.53782568285,-1.60125765167059,0.221441041429683,3.69445922493612e-14,3.91131407292853e-12,"SESN3","protein_coding"
"ENSG00000182372",1412.07152452456,0.606942336399393,0.0818852661746875,4.06414217584342e-14,4.28627391614143e-12,"CLN8","protein_coding"
"ENSG00000134755",7.1789734813332,6.43476505569962,1.12681244842343,4.53265428975677e-14,4.76221685682734e-12,"DSC2","protein_coding"
"ENSG00000161204",6850.29846001444,0.369616762936416,0.0489660735885811,4.66964284569756e-14,4.88755951183011e-12,"ABCF3","protein_coding"
"ENSG00000170745",674.994680938144,0.811882196469283,0.110941545607998,4.95528294625995e-14,5.16695767437943e-12,"KCNS3","protein_coding"
"ENSG00000163734",20.2530593120468,3.29358015408554,0.46103142801184,5.00324407919894e-14,5.18198159949221e-12,"CXCL3","protein_coding"
"ENSG00000134376",34.2292097772186,-3.00123665179895,0.420309404618492,5.00719849111327e-14,5.18198159949221e-12,"CRB1","protein_coding"
"ENSG00000164430",466.85010700419,0.727509296511847,0.0990744268271691,5.20343983024475e-14,5.36497945482548e-12,"CGAS","protein_coding"
"ENSG00000205293",69.8014697643019,3.49486424958888,0.490633234547581,5.5494465237177e-14,5.70045748488355e-12,"LINC01602","lncRNA"
"ENSG00000227392",1412.06540983061,-0.501259242849763,0.067736971479657,5.72680174361357e-14,5.86085132516778e-12,"HPN-AS1","lncRNA"
"ENSG00000213626",989.118737038361,-3.22661432686675,0.454223116152668,5.90259905341827e-14,6.01847295365512e-12,"LBH","protein_coding"
"ENSG00000148704",17.9765731637288,-3.76483929488912,0.529660953505386,6.04433956794666e-14,6.1403379022611e-12,"VAX1","protein_coding"
"ENSG00000185187",60.2972573203774,-0.932150043462694,0.128674432735442,6.59473619506884e-14,6.67413202486359e-12,"SIGIRR","protein_coding"
"ENSG00000163913",1962.85503212169,0.323050859166491,0.043348072458544,6.61809559500805e-14,6.67413202486359e-12,"IFT122","protein_coding"
"ENSG00000167658",289854.501062369,-0.434655320228923,0.0586944529729207,6.75886108959885e-14,6.79130362282892e-12,"EEF2","protein_coding"
"ENSG00000102271",134.898925684319,2.97482372288434,0.41937794967104,7.14609228059217e-14,7.15437760497546e-12,"KLHL4","protein_coding"
"ENSG00000259041",231.690348746732,2.82594736221343,0.39843427718106,7.3773158789885e-14,7.35920550065741e-12,"AC015722.1","lncRNA"
"ENSG00000260267",983.321101530285,0.666206816649943,0.0912214962245331,7.45622254347183e-14,7.41116335687819e-12,"AC026471.1","lncRNA"
"ENSG00000270571",50.6624167319175,-1.0941798677134,0.151965726217571,7.65456790702713e-14,7.58104015795604e-12,"AC007681.1","lncRNA"
"ENSG00000258376",64.6702519924309,-1.17269054355078,0.163225136134935,7.9788611800499e-14,7.87399614739781e-12,"AC004846.1","lncRNA"
"ENSG00000117834",129.265071388424,-2.08203186157788,0.293768694284084,8.39268259560316e-14,8.25290410966927e-12,"SLC5A9","protein_coding"
"ENSG00000125851",7828.75691843207,-2.9363546279235,0.418227581981515,8.8837098494786e-14,8.70477555180116e-12,"PCSK2","protein_coding"
"ENSG00000105679",9537.15785353869,-1.68793848025308,0.241368010668894,9.27002413569323e-14,9.05121225856803e-12,"GAPDHS","protein_coding"
"ENSG00000169116",52.5388104876134,4.53949598839589,0.644708049100743,9.68046805456543e-14,9.41868638323071e-12,"PARM1","protein_coding"
"ENSG00000164604",488.636295916714,1.0891183246558,0.151949437739624,9.8596758831858e-14,9.55938821067333e-12,"GPR85","protein_coding"
"ENSG00000286596",25.7902756345408,-1.65316815352878,0.233212926261131,1.02084131316254e-13,9.86289761024726e-12,"AC098595.1","lncRNA"
"ENSG00000152270",13794.4220242069,-0.851935633839623,0.118483575978405,1.04698578516016e-13,1.00802478102946e-11,"PDE3B","protein_coding"
"ENSG00000132958",22.8381830424362,3.12489393977276,0.442904740305822,1.07085134317181e-13,1.02443340468197e-11,"TPTE2","protein_coding"
"ENSG00000157379",2329.15769057257,0.506760292029957,0.0692049861083346,1.07144344945386e-13,1.02443340468197e-11,"DHRS1","protein_coding"
"ENSG00000143674",147.781572670032,2.06265111241698,0.291978422469812,1.09526956515832e-13,1.04360305601567e-11,"MAP3K21","protein_coding"
"ENSG00000150594",25.4993592474551,-1.89852465702355,0.268176151318564,1.11902245357396e-13,1.06257142395724e-11,"ADRA2A","protein_coding"
"ENSG00000169429",3961.72625346452,2.89527633693973,0.411468525722028,1.14053938670728e-13,1.07929398402382e-11,"CXCL8","protein_coding"
"ENSG00000134827",604.648096101199,2.69163034850527,0.383508491669466,1.25641103303344e-13,1.18420804258241e-11,"TCN1","protein_coding"
"ENSG00000171161",1770.11567914007,0.395613482678884,0.0540669228724467,1.25997815764052e-13,1.18420804258241e-11,"ZNF672","protein_coding"
"ENSG00000164266",4137.78385102355,4.36980993770205,0.625606041453501,1.35122881464176e-13,1.26566625783665e-11,"SPINK1","protein_coding"
"ENSG00000204287",6302.78215321038,1.46708411153815,0.207328242022687,1.4200176918819e-13,1.32560570480002e-11,"HLA-DRA","protein_coding"
"ENSG00000111728",10446.2371331063,-0.519410928511903,0.0700902319901651,1.4305427640336e-13,1.33093460120459e-11,"ST8SIA1","protein_coding"
"ENSG00000197261",19.2855061239605,3.61864945512088,0.518122380773145,1.7010693184092e-13,1.57731367135178e-11,"C6orf141","protein_coding"
"ENSG00000184368",720.597435206589,1.72184212215897,0.245162334352841,1.73052250081077e-13,1.5992574495787e-11,"MAP7D2","protein_coding"
"ENSG00000182541",17601.024620423,0.671939031579994,0.0941133326690419,1.73777416364635e-13,1.6006058563292e-11,"LIMK2","protein_coding"
"ENSG00000174016",88.2787365113412,0.948603928656423,0.133549775037667,1.77367193681831e-13,1.6282426231948e-11,"TENT5D","protein_coding"
"ENSG00000175182",1215.7726125605,0.710562618325857,0.0989959230917988,1.79053464199349e-13,1.63827990819748e-11,"FAM131A","protein_coding"
"ENSG00000147041",21.8456190703765,2.37947017593421,0.340603247536327,1.80336888128431e-13,1.64457719233162e-11,"SYTL5","protein_coding"
"ENSG00000230513",899.358493089745,0.667956275779703,0.0930198981917442,1.9415747385022e-13,1.76478924915437e-11,"THAP7-AS1","lncRNA"
"ENSG00000176774",37.5669940452588,5.67101777416805,0.820778585882986,2.02594732881664e-13,1.8354418554053e-11,"MAGEB18","protein_coding"
"ENSG00000150712",3238.11911718405,-0.620367378292746,0.0863767632862842,2.15562064048755e-13,1.94653952738405e-11,"MTMR12","protein_coding"
"ENSG00000277232",71.2060502847035,0.690635574085631,0.0969263599796047,2.58020259711855e-13,2.32110291748511e-11,"GTSE1-DT","lncRNA"
"ENSG00000113504",57.4115789142094,-3.64636758582374,0.527136332938948,2.58857332310681e-13,2.32110291748511e-11,"SLC12A7","protein_coding"
"ENSG00000164808",2852.62062785237,-0.502144693325929,0.0697475853905368,2.59561668175629e-13,2.32110291748511e-11,"SPIDR","protein_coding"
"ENSG00000184515",156.833691130796,2.65022212635269,0.383344297405469,2.66977636387287e-13,2.37971808021081e-11,"BEX5","protein_coding"
"ENSG00000139668",1713.98865550676,-0.482198900187561,0.067147158852177,2.80845378033311e-13,2.49527957743294e-11,"WDFY2","protein_coding"
"ENSG00000186162",622.707208135505,0.591119454696058,0.0825987391423229,2.85200140805186e-13,2.5258494521567e-11,"CIDECP1","transcribed_unprocessed_pseudogene"
"ENSG00000120279",102.600408481581,4.15133294681145,0.603682013475975,2.89420166654134e-13,2.55503451916519e-11,"MYCT1","protein_coding"
"ENSG00000168952",3779.82637877145,-1.06518811207444,0.151504091912822,2.91872480882826e-13,2.56847783176887e-11,"STXBP6","protein_coding"
"ENSG00000091428",188.565572556644,-1.38033224559239,0.198265062990143,2.98704502471584e-13,2.62025486104597e-11,"RAPGEF4","protein_coding"
"ENSG00000259527",24.3260549328482,1.77788834636061,0.256299923376691,3.22345072183416e-13,2.81868323878865e-11,"LINC00052","lncRNA"
"ENSG00000186310",120.059776182992,2.339667757201,0.339827874552342,3.5205422346575e-13,3.0687578242289e-11,"NAP1L3","protein_coding"
"ENSG00000127328",501.323312322543,1.16956974712027,0.167643033403948,3.60181523652844e-13,3.12972825835704e-11,"RAB3IP","protein_coding"
"ENSG00000171451",117.059732210665,2.76920422472812,0.403240326696975,3.64299326593072e-13,3.15558589104068e-11,"DSEL","protein_coding"
"ENSG00000001561",1253.34442582017,3.52040854888435,0.513706671815842,3.66623510974967e-13,3.16579401726884e-11,"ENPP4","protein_coding"
"ENSG00000253214",51.25009311011,1.41016528509222,0.203632870734069,3.90852566964819e-13,3.36449785992894e-11,"AC079209.1","lncRNA"
"ENSG00000268129",93.1823239032437,1.02092222981291,0.146146825656979,3.99927036318706e-13,3.4319204557635e-11,"AC026304.1","lncRNA"
"ENSG00000214407",30.8762997219347,1.57373506966417,0.227472456027652,4.05304946007672e-13,3.46730225018081e-11,"LINC02085","lncRNA"
"ENSG00000172164",4816.61459930898,-0.685644003465806,0.0970503570719686,4.1118984737821e-13,3.50678946381318e-11,"SNTB1","protein_coding"
"ENSG00000149968",604.864162886448,2.94515762712235,0.430030350470053,4.1469454710662e-13,3.52579683866158e-11,"MMP3","protein_coding"
"ENSG00000152133",5135.82669048522,0.69415532493227,0.0982945097566039,4.22429665882584e-13,3.58054494713729e-11,"GPATCH11","protein_coding"
"ENSG00000232044",32.7585336838469,6.03291715243432,0.877151514313185,4.24768032467819e-13,3.58935482359351e-11,"SILC1","lncRNA"
